week_start,panchayat_id,ndvi,lst_day_c
2024-01-28,MP0306,0.447,26.1
2024-01-28,MP0107,0.47,26.8
2024-01-28,MP0108,0.381,28.5
2024-01-28,MP0109,0.374,27.9
2024-01-28,MP0209,0.426,28.7
2024-01-28,MP0210,0.443,28.2
2024-01-28,MP0211,0.43,29.8
2024-01-28,MP0307,0.357,27.6
2024-01-28,MP0308,0.411,24.0
2024-01-28,MP0309,0.449,26.2
2024-01-28,MP0310,0.516,25.7
2024-01-28,MP0110,0.434,27.0
2024-01-28,MP0111,0.439,27.0
2024-01-28,MP0112,,
2024-01-28,MP0212,0.46,26.5
2024-01-28,MP0213,0.421,27.8
2024-01-28,MP0214,0.423,28.8
2024-01-28,MP0215,,
2024-01-28,MP0311,0.406,24.4
2024-01-28,MP0312,0.335,26.7
2024-01-28,MP0313,0.403,27.8
2024-01-28,MP0113,0.428,25.6
2024-01-28,MP0401,0.339,28.9
2024-01-28,MP0402,0.318,25.0
2024-01-28,MP0216,0.447,29.0
2024-01-28,MP0501,0.468,29.8
2024-01-28,MP0502,0.433,28.9
2024-01-28,MP0314,0.505,26.2
2024-01-28,MP0315,0.388,25.1
2024-01-28,MP0601,0.447,25.2
2024-01-28,MP0316,0.383,25.3
2024-01-28,MP0403,0.439,25.1
2024-01-28,MP0404,0.415,26.5
2024-01-28,MP0405,0.366,26.0
2024-01-28,MP0503,0.297,25.7
2024-01-28,MP0504,0.489,23.7
2024-01-28,MP0505,0.462,27.0
2024-01-28,MP0506,0.376,23.9
2024-01-28,MP0602,0.423,27.6
2024-01-28,MP0603,0.416,26.0
2024-01-28,MP0604,0.512,26.4
2024-01-28,MP0406,0.446,26.6
2024-01-28,MP0407,0.361,24.6
2024-01-28,MP0408,0.423,27.0
2024-01-28,MP0507,0.441,27.0
2024-01-28,MP0508,0.357,26.7
2024-01-28,MP0509,0.29,28.4
2024-01-28,MP0510,0.372,27.6
2024-01-28,MP0605,0.362,25.5
2024-01-28,MP0606,0.377,26.4
2024-01-28,MP0607,0.383,26.9
2024-01-28,MP0409,0.382,27.8
2024-01-28,MP0410,0.375,27.1
2024-01-28,MP0411,0.429,24.1
2024-01-28,MP0412,0.368,25.7
2024-01-28,MP0511,0.46,26.4
2024-01-28,MP0512,0.44,25.9
2024-01-28,MP0608,0.336,26.7
2024-01-28,MP0609,,
2024-01-28,MP0610,,
2024-01-28,MP0611,0.371,28.7
2024-01-28,MP0413,0.471,25.8
2024-01-28,MP0414,0.386,25.1
2024-01-28,MP0415,0.428,24.9
2024-01-28,MP0513,0.422,24.7
2024-01-28,MP0514,0.386,28.4
2024-01-28,MP0515,0.43,27.3
2024-01-28,MP0516,0.456,27.7
2024-01-28,MP0612,0.414,24.7
2024-01-28,MP0613,,
2024-01-28,MP0614,0.452,29.0
2024-02-04,MP0101,0.444,29.6
2024-02-04,MP0102,0.444,29.4
2024-02-04,MP0103,0.5,30.7
2024-02-04,MP0201,0.501,30.0
2024-02-04,MP0202,0.494,26.7
2024-02-04,MP0203,0.551,28.7
2024-02-04,MP0204,0.491,30.6
2024-02-04,MP0301,,
2024-02-04,MP0302,,
2024-02-04,MP0303,0.588,27.4
2024-02-04,MP0104,0.453,29.6
2024-02-04,MP0105,0.486,28.8
2024-02-04,MP0106,0.476,28.9
2024-02-04,MP0205,0.438,26.4
2024-02-04,MP0206,,
2024-02-04,MP0207,0.426,27.5
2024-02-04,MP0208,0.463,28.5
2024-02-04,MP0304,0.503,31.0
2024-02-04,MP0305,0.49,27.4
2024-02-04,MP0306,0.455,27.4
2024-02-04,MP0107,0.468,29.7
2024-02-04,MP0108,0.393,28.5
2024-02-04,MP0109,0.442,29.4
2024-02-04,MP0209,0.468,27.8
2024-02-04,MP0210,0.477,29.9
2024-02-04,MP0211,0.519,29.2
2024-02-04,MP0307,0.466,29.6
2024-02-04,MP0308,0.471,28.7
2024-02-04,MP0309,0.493,28.3
2024-02-04,MP0310,0.514,27.6
2024-02-04,MP0110,0.462,29.1
2024-02-04,MP0111,0.456,32.6
2024-02-04,MP0112,0.52,28.9
2024-02-04,MP0212,0.504,28.8
2024-02-04,MP0213,0.442,26.5
2024-02-04,MP0214,0.431,25.7
2024-02-04,MP0215,0.44,26.6
2024-02-04,MP0311,0.472,30.1
2024-02-04,MP0312,0.497,28.7
2024-02-04,MP0313,0.429,30.2
2024-02-04,MP0113,0.544,31.0
2024-02-04,MP0401,0.463,31.1
2024-02-04,MP0402,0.401,27.6
2024-02-04,MP0216,0.434,27.5
2024-02-04,MP0501,0.448,26.7
2024-02-04,MP0502,0.457,30.2
2024-02-04,MP0314,0.472,27.0
2024-02-04,MP0315,0.451,27.6
2024-02-04,MP0601,0.441,26.4
2024-02-04,MP0316,0.428,30.6
2024-02-04,MP0403,0.467,32.9
2024-02-04,MP0404,0.339,29.7
2024-02-04,MP0405,0.42,30.2
2024-02-04,MP0503,0.345,29.6
2024-02-04,MP0504,0.467,26.5
2024-02-04,MP0505,0.426,29.1
2024-02-04,MP0506,0.457,30.2
2024-02-04,MP0602,0.382,28.4
2024-02-04,MP0603,,
2024-02-04,MP0604,0.532,28.0
2024-02-04,MP0406,0.448,27.3
2024-02-04,MP0407,0.466,30.7
2024-02-04,MP0408,,
2024-02-04,MP0507,0.5,30.7
2024-02-04,MP0508,0.363,28.9
2024-02-04,MP0509,0.357,26.4
2024-02-04,MP0510,0.426,27.9
2024-02-04,MP0605,0.452,26.7
2024-02-04,MP0606,0.46,26.7
2024-02-04,MP0607,0.463,26.0
2024-02-04,MP0409,0.392,30.7
2024-02-04,MP0410,0.472,29.1
2024-02-04,MP0411,0.511,25.7
2024-02-04,MP0412,0.425,27.1
2024-02-04,MP0511,0.495,28.6
2024-02-04,MP0512,0.405,28.9
2024-02-04,MP0608,0.451,29.0
2024-02-04,MP0609,0.42,28.3
2024-02-04,MP0610,,
2024-02-04,MP0611,0.42,27.8
2024-02-04,MP0413,,
2024-02-04,MP0414,0.436,28.3
2024-02-04,MP0415,0.502,28.9
2024-02-04,MP0513,0.502,28.2
2024-02-04,MP0514,0.442,29.2
2024-02-04,MP0515,0.468,26.6
2024-02-04,MP0516,0.449,27.6
2024-02-04,MP0612,0.476,28.8
2024-02-04,MP0613,0.468,28.2
2024-02-04,MP0614,0.446,30.1
2024-02-11,MP0101,0.513,30.1
2024-02-11,MP0102,0.595,24.6
2024-02-11,MP0103,0.524,26.3
2024-02-11,MP0201,0.534,26.4
2024-02-11,MP0202,0.555,28.3
2024-02-11,MP0203,0.572,26.0
2024-02-11,MP0204,0.551,28.7
2024-02-11,MP0301,0.477,29.3
2024-02-11,MP0302,,
2024-02-11,MP0303,0.568,28.4
2024-02-11,MP0104,0.453,30.0
2024-02-11,MP0105,0.51,27.6
2024-02-11,MP0106,0.48,28.0
2024-02-11,MP0205,0.516,28.3
2024-02-11,MP0206,0.475,30.9
2024-02-11,MP0207,0.465,28.0
2024-02-11,MP0208,0.511,27.1
2024-02-11,MP0304,,
2024-02-11,MP0305,0.563,25.9
2024-02-11,MP0306,0.533,28.4
2024-02-11,MP0107,0.549,30.6
2024-02-11,MP0108,0.514,29.9
2024-02-11,MP0109,0.551,26.0
2024-02-11,MP0209,0.535,26.4
2024-02-11,MP0210,,
2024-02-11,MP0211,0.583,29.8
2024-02-11,MP0307,0.415,28.8
2024-02-11,MP0308,0.556,27.3
2024-02-11,MP0309,0.511,26.6
2024-02-11,MP0310,0.511,28.1
2024-02-11,MP0110,0.452,28.2
2024-02-11,MP0111,0.471,26.7
2024-02-11,MP0112,0.538,29.8
2024-02-11,MP0212,0.569,27.5
2024-02-11,MP0213,0.445,26.2
2024-02-11,MP0214,0.523,28.0
2024-02-11,MP0215,0.535,28.0
2024-02-11,MP0311,0.431,27.6
2024-02-11,MP0312,,
2024-02-11,MP0313,0.49,28.8
2024-02-11,MP0113,0.57,29.6
2024-02-11,MP0401,0.456,28.3
2024-02-11,MP0402,0.378,27.4
2024-02-11,MP0216,0.507,28.8
2024-02-11,MP0501,0.465,29.4
2024-02-11,MP0502,0.544,28.1
2024-02-11,MP0314,0.56,27.8
2024-02-11,MP0315,0.455,28.4
2024-02-11,MP0601,0.499,28.3
2024-02-11,MP0316,0.499,28.3
2024-02-11,MP0403,0.475,26.3
2024-02-11,MP0404,,
2024-02-11,MP0405,0.484,27.0
2024-02-11,MP0503,0.39,27.5
2024-02-11,MP0504,0.547,26.9
2024-02-11,MP0505,0.515,29.8
2024-02-11,MP0506,0.478,25.7
2024-02-11,MP0602,0.41,26.3
2024-02-11,MP0603,0.469,28.2
2024-02-11,MP0604,0.583,26.8
2024-02-11,MP0406,0.495,29.7
2024-02-11,MP0407,0.412,27.2
2024-02-11,MP0408,0.511,28.2
2024-02-11,MP0507,0.476,26.7
2024-02-11,MP0508,0.36,30.9
2024-02-11,MP0509,0.383,27.6
2024-02-11,MP0510,0.361,28.2
2024-02-11,MP0605,0.565,25.9
2024-02-11,MP0606,,
2024-02-11,MP0607,0.478,28.8
2024-02-11,MP0409,0.455,27.8
2024-02-11,MP0410,0.553,28.3
2024-02-11,MP0411,0.544,26.5
2024-02-11,MP0412,0.498,28.5
2024-02-11,MP0511,0.52,25.6
2024-02-11,MP0512,0.488,26.9
2024-02-11,MP0608,0.508,29.4
2024-02-11,MP0609,0.45,29.3
2024-02-11,MP0610,0.496,28.2
2024-02-11,MP0611,0.555,25.5
2024-02-11,MP0413,0.56,28.6
2024-02-11,MP0414,0.479,26.5
2024-02-11,MP0415,0.509,29.8
2024-02-11,MP0513,0.532,28.5
2024-02-11,MP0514,0.479,24.9
2024-02-11,MP0515,0.503,28.9
2024-02-11,MP0516,0.48,27.2
2024-02-11,MP0612,0.507,28.1
2024-02-11,MP0613,0.536,30.0
2024-02-11,MP0614,0.542,26.1
2024-02-18,MP0101,0.566,29.0
2024-02-18,MP0102,0.549,29.0
2024-02-18,MP0103,0.538,30.6
2024-02-18,MP0201,0.591,27.5
2024-02-18,MP0202,,
2024-02-18,MP0203,0.569,29.9
2024-02-18,MP0204,0.634,29.4
2024-02-18,MP0301,0.503,26.5
2024-02-18,MP0302,0.588,29.4
2024-02-18,MP0303,0.622,28.9
2024-02-18,MP0104,0.436,29.1
2024-02-18,MP0105,0.561,29.7
2024-02-18,MP0106,0.522,31.1
2024-02-18,MP0205,,
2024-02-18,MP0206,0.529,31.3
2024-02-18,MP0207,0.48,28.2
2024-02-18,MP0208,0.573,31.7
2024-02-18,MP0304,,
2024-02-18,MP0305,0.587,28.0
2024-02-18,MP0306,,
2024-02-18,MP0107,0.577,26.2
2024-02-18,MP0108,0.488,24.7
2024-02-18,MP0109,0.495,29.5
2024-02-18,MP0209,0.54,27.3
2024-02-18,MP0210,0.529,29.3
2024-02-18,MP0211,0.555,28.7
2024-02-18,MP0307,0.47,29.1
2024-02-18,MP0308,0.603,28.8
2024-02-18,MP0309,0.555,29.6
2024-02-18,MP0310,0.578,27.2
2024-02-18,MP0110,0.511,31.0
2024-02-18,MP0111,0.471,30.4
2024-02-18,MP0112,0.501,30.5
2024-02-18,MP0212,0.574,27.5
2024-02-18,MP0213,,
2024-02-18,MP0214,,
2024-02-18,MP0215,0.544,29.9
2024-02-18,MP0311,0.473,28.7
2024-02-18,MP0312,0.483,30.2
2024-02-18,MP0313,0.492,29.4
2024-02-18,MP0113,0.548,28.8
2024-02-18,MP0401,,
2024-02-18,MP0402,0.428,29.4
2024-02-18,MP0216,0.608,26.4
2024-02-18,MP0501,,
2024-02-18,MP0502,0.516,29.6
2024-02-18,MP0314,0.585,28.0
2024-02-18,MP0315,0.521,27.9
2024-02-18,MP0601,0.56,27.6
2024-02-18,MP0316,0.48,29.2
2024-02-18,MP0403,0.511,27.5
2024-02-18,MP0404,0.466,30.0
2024-02-18,MP0405,0.429,29.2
2024-02-18,MP0503,0.461,30.7
2024-02-18,MP0504,0.55,29.8
2024-02-18,MP0505,0.496,30.1
2024-02-18,MP0506,0.445,32.3
2024-02-18,MP0602,0.447,31.5
2024-02-18,MP0603,0.567,29.0
2024-02-18,MP0604,0.628,28.3
2024-02-18,MP0406,0.488,26.5
2024-02-18,MP0407,0.437,28.6
2024-02-18,MP0408,0.521,27.7
2024-02-18,MP0507,0.52,28.5
2024-02-18,MP0508,0.412,28.8
2024-02-18,MP0509,0.371,29.2
2024-02-18,MP0510,0.402,30.3
2024-02-18,MP0605,0.496,32.1
2024-02-18,MP0606,0.529,28.9
2024-02-18,MP0607,0.523,27.3
2024-02-18,MP0409,,
2024-02-18,MP0410,0.486,29.7
2024-02-18,MP0411,0.547,26.5
2024-02-18,MP0412,0.456,26.7
2024-02-18,MP0511,0.516,29.5
2024-02-18,MP0512,0.432,30.5
2024-02-18,MP0608,0.449,28.9
2024-02-18,MP0609,0.523,28.6
2024-02-18,MP0610,0.443,28.3
2024-02-18,MP0611,0.482,29.0
2024-02-18,MP0413,0.52,26.1
2024-02-18,MP0414,0.507,30.7
2024-02-18,MP0415,0.554,26.3
2024-02-18,MP0513,0.495,26.1
2024-02-18,MP0514,0.453,30.5
2024-02-18,MP0515,0.506,31.5
2024-02-18,MP0516,0.459,31.2
2024-02-18,MP0612,0.465,31.0
2024-02-18,MP0613,0.52,29.7
2024-02-18,MP0614,0.543,28.3
2024-02-25,MP0101,0.553,24.8
2024-02-25,MP0102,0.595,27.4
2024-02-25,MP0103,0.526,30.1
2024-02-25,MP0201,0.593,27.3
2024-02-25,MP0202,0.619,28.4
2024-02-25,MP0203,0.584,29.3
2024-02-25,MP0204,0.564,27.7
2024-02-25,MP0301,0.537,30.7
2024-02-25,MP0302,0.614,27.3
2024-02-25,MP0303,0.63,26.8
2024-02-25,MP0104,0.465,25.8
2024-02-25,MP0105,0.594,31.9
2024-02-25,MP0106,0.53,28.0
2024-02-25,MP0205,0.506,27.8
2024-02-25,MP0206,0.496,26.1
2024-02-25,MP0207,0.506,29.0
2024-02-25,MP0208,0.613,29.4
2024-02-25,MP0304,0.558,29.4
2024-02-25,MP0305,0.565,31.2
2024-02-25,MP0306,,
2024-02-25,MP0107,0.566,27.0
2024-02-25,MP0108,0.456,29.0
2024-02-25,MP0109,0.528,30.5
2024-02-25,MP0209,0.478,28.3
2024-02-25,MP0210,0.537,27.5
2024-02-25,MP0211,0.548,26.8
2024-02-25,MP0307,0.472,27.7
2024-02-25,MP0308,0.576,29.3
2024-02-25,MP0309,0.517,28.7
2024-02-25,MP0310,0.574,28.2
2024-02-25,MP0110,0.539,27.4
2024-02-25,MP0111,0.485,30.2
2024-02-25,MP0112,0.53,28.0
2024-02-25,MP0212,0.594,27.3
2024-02-25,MP0213,0.49,32.1
2024-02-25,MP0214,0.477,29.5
2024-02-25,MP0215,0.525,25.6
2024-02-25,MP0311,0.556,28.3
2024-02-25,MP0312,0.477,27.6
2024-02-25,MP0313,0.532,30.9
2024-02-25,MP0113,0.577,27.3
2024-02-25,MP0401,0.513,31.6
2024-02-25,MP0402,0.39,29.4
2024-02-25,MP0216,0.566,27.8
2024-02-25,MP0501,,
2024-02-25,MP0502,0.573,27.7
2024-02-25,MP0314,,
2024-02-25,MP0315,0.497,31.3
2024-02-25,MP0601,0.529,29.7
2024-02-25,MP0316,0.524,28.6
2024-02-25,MP0403,0.501,31.5
2024-02-25,MP0404,0.456,29.1
2024-02-25,MP0405,0.464,26.9
2024-02-25,MP0503,0.428,27.5
2024-02-25,MP0504,0.572,28.9
2024-02-25,MP0505,0.563,29.8
2024-02-25,MP0506,0.507,30.4
2024-02-25,MP0602,,
2024-02-25,MP0603,0.497,31.8
2024-02-25,MP0604,0.583,26.3
2024-02-25,MP0406,0.485,28.4
2024-02-25,MP0407,0.455,27.6
2024-02-25,MP0408,0.594,29.6
2024-02-25,MP0507,0.538,29.5
2024-02-25,MP0508,0.434,29.0
2024-02-25,MP0509,0.396,27.3
2024-02-25,MP0510,0.461,28.0
2024-02-25,MP0605,0.555,31.4
2024-02-25,MP0606,0.555,28.2
2024-02-25,MP0607,0.543,28.6
2024-02-25,MP0409,0.457,27.6
2024-02-25,MP0410,0.473,27.6
2024-02-25,MP0411,0.625,29.5
2024-02-25,MP0412,,
2024-02-25,MP0511,0.496,26.7
2024-02-25,MP0512,,
2024-02-25,MP0608,0.494,29.0
2024-02-25,MP0609,0.497,28.9
2024-02-25,MP0610,0.561,27.7
2024-02-25,MP0611,0.481,29.2
2024-02-25,MP0413,0.602,26.8
2024-02-25,MP0414,0.472,27.4
2024-02-25,MP0415,0.565,28.4
2024-02-25,MP0513,0.546,28.1
2024-02-25,MP0514,,
2024-02-25,MP0515,0.552,26.0
2024-02-25,MP0516,0.483,28.8
2024-02-25,MP0612,0.539,28.1
2024-02-25,MP0613,0.561,30.5
2024-02-25,MP0614,0.562,30.7
2024-03-03,MP0101,0.574,28.9
2024-03-03,MP0102,0.564,29.6
2024-03-03,MP0103,0.48,31.5
2024-03-03,MP0201,0.605,32.7
2024-03-03,MP0202,0.615,28.7
2024-03-03,MP0203,0.551,30.1
2024-03-03,MP0204,0.586,27.3
2024-03-03,MP0301,0.506,32.2
2024-03-03,MP0302,0.575,30.3
2024-03-03,MP0303,0.676,29.0
2024-03-03,MP0104,0.392,31.1
2024-03-03,MP0105,0.544,28.4
2024-03-03,MP0106,0.558,32.1
2024-03-03,MP0205,,
2024-03-03,MP0206,0.546,30.6
2024-03-03,MP0207,0.452,32.5
2024-03-03,MP0208,0.582,29.4
2024-03-03,MP0304,0.561,29.3
2024-03-03,MP0305,0.549,32.3
2024-03-03,MP0306,0.531,30.7
2024-03-03,MP0107,0.602,32.4
2024-03-03,MP0108,0.524,33.4
2024-03-03,MP0109,0.55,28.1
2024-03-03,MP0209,0.521,31.7
2024-03-03,MP0210,0.549,30.2
2024-03-03,MP0211,0.552,32.3
2024-03-03,MP0307,,
2024-03-03,MP0308,0.579,31.0
2024-03-03,MP0309,0.54,27.4
2024-03-03,MP0310,0.574,32.5
2024-03-03,MP0110,0.503,30.2
2024-03-03,MP0111,0.502,31.9
2024-03-03,MP0112,0.461,30.7
2024-03-03,MP0212,0.58,30.2
2024-03-03,MP0213,0.514,31.0
2024-03-03,MP0214,0.478,32.1
2024-03-03,MP0215,0.521,31.0
2024-03-03,MP0311,0.472,30.2
2024-03-03,MP0312,0.554,29.0
2024-03-03,MP0313,0.477,29.8
2024-03-03,MP0113,0.593,27.9
2024-03-03,MP0401,0.446,30.5
2024-03-03,MP0402,0.459,30.3
2024-03-03,MP0216,0.576,30.8
2024-03-03,MP0501,0.537,31.2
2024-03-03,MP0502,0.547,31.6
2024-03-03,MP0314,0.561,28.8
2024-03-03,MP0315,0.454,30.6
2024-03-03,MP0601,0.521,31.3
2024-03-03,MP0316,0.505,32.3
2024-03-03,MP0403,0.5,29.5
2024-03-03,MP0404,0.428,28.2
2024-03-03,MP0405,0.44,30.1
2024-03-03,MP0503,0.395,30.8
2024-03-03,MP0504,0.527,28.6
2024-03-03,MP0505,0.558,28.3
2024-03-03,MP0506,0.55,27.2
2024-03-03,MP0602,0.432,31.4
2024-03-03,MP0603,0.525,29.4
2024-03-03,MP0604,0.662,27.7
2024-03-03,MP0406,0.552,30.3
2024-03-03,MP0407,0.466,33.0
2024-03-03,MP0408,0.567,27.1
2024-03-03,MP0507,0.501,32.4
2024-03-03,MP0508,0.402,29.2
2024-03-03,MP0509,,
2024-03-03,MP0510,0.496,30.9
2024-03-03,MP0605,0.584,30.2
2024-03-03,MP0606,0.554,28.2
2024-03-03,MP0607,0.559,30.3
2024-03-03,MP0409,0.408,28.2
2024-03-03,MP0410,0.443,30.1
2024-03-03,MP0411,0.558,29.7
2024-03-03,MP0412,0.415,29.2
2024-03-03,MP0511,0.536,30.3
2024-03-03,MP0512,0.5,29.8
2024-03-03,MP0608,0.442,30.9
2024-03-03,MP0609,0.511,27.7
2024-03-03,MP0610,0.525,29.5
2024-03-03,MP0611,0.522,28.4
2024-03-03,MP0413,0.561,30.2
2024-03-03,MP0414,0.471,29.8
2024-03-03,MP0415,0.556,29.6
2024-03-03,MP0513,0.558,29.1
2024-03-03,MP0514,0.476,31.4
2024-03-03,MP0515,0.488,30.6
2024-03-03,MP0516,0.503,30.2
2024-03-03,MP0612,0.583,31.9
2024-03-03,MP0613,,
2024-03-03,MP0614,0.564,29.7
2024-03-10,MP0101,0.557,32.6
2024-03-10,MP0102,0.516,30.8
2024-03-10,MP0103,,
2024-03-10,MP0201,0.565,30.5
2024-03-10,MP0202,0.598,34.3
2024-03-10,MP0203,0.557,32.6
2024-03-10,MP0204,0.539,31.4
2024-03-10,MP0301,0.493,32.5
2024-03-10,MP0302,0.596,33.4
2024-03-10,MP0303,,
2024-03-10,MP0104,0.452,34.8
2024-03-10,MP0105,0.548,31.7
2024-03-10,MP0106,0.593,35.1
2024-03-10,MP0205,,
2024-03-10,MP0206,,
2024-03-10,MP0207,0.432,31.2
2024-03-10,MP0208,0.569,31.7
2024-03-10,MP0304,0.492,29.8
2024-03-10,MP0305,0.52,30.9
2024-03-10,MP0306,0.521,29.7
2024-03-10,MP0107,0.496,31.0
2024-03-10,MP0108,0.495,33.0
2024-03-10,MP0109,0.476,33.3
2024-03-10,MP0209,0.469,33.0
2024-03-10,MP0210,0.516,32.4
2024-03-10,MP0211,0.535,33.5
2024-03-10,MP0307,0.453,32.5
2024-03-10,MP0308,0.56,33.4
2024-03-10,MP0309,0.575,30.6
2024-03-10,MP0310,0.594,31.5
2024-03-10,MP0110,0.47,33.2
2024-03-10,MP0111,0.445,30.9
2024-03-10,MP0112,0.527,33.4
2024-03-10,MP0212,0.518,33.5
2024-03-10,MP0213,0.488,32.0
2024-03-10,MP0214,0.472,34.6
2024-03-10,MP0215,,
2024-03-10,MP0311,,
2024-03-10,MP0312,0.434,33.0
2024-03-10,MP0313,0.437,34.4
2024-03-10,MP0113,0.544,32.4
2024-03-10,MP0401,0.417,36.1
2024-03-10,MP0402,0.433,34.1
2024-03-10,MP0216,0.562,31.4
2024-03-10,MP0501,0.497,31.7
2024-03-10,MP0502,,
2024-03-10,MP0314,0.515,33.5
2024-03-10,MP0315,0.454,32.2
2024-03-10,MP0601,,
2024-03-10,MP0316,0.412,31.6
2024-03-10,MP0403,,
2024-03-10,MP0404,0.415,33.3
2024-03-10,MP0405,0.496,33.8
2024-03-10,MP0503,0.338,29.8
2024-03-10,MP0504,0.515,31.3
2024-03-10,MP0505,0.537,33.5
2024-03-10,MP0506,0.475,29.7
2024-03-10,MP0602,0.406,33.3
2024-03-10,MP0603,0.473,33.0
2024-03-10,MP0604,0.656,32.0
2024-03-10,MP0406,,
2024-03-10,MP0407,,
2024-03-10,MP0408,0.516,31.9
2024-03-10,MP0507,0.502,34.6
2024-03-10,MP0508,0.438,33.9
2024-03-10,MP0509,0.399,33.8
2024-03-10,MP0510,0.447,32.8
2024-03-10,MP0605,0.506,29.8
2024-03-10,MP0606,0.492,32.2
2024-03-10,MP0607,0.491,31.9
2024-03-10,MP0409,0.428,32.3
2024-03-10,MP0410,0.501,35.0
2024-03-10,MP0411,,
2024-03-10,MP0412,,
2024-03-10,MP0511,0.485,33.7
2024-03-10,MP0512,0.403,30.8
2024-03-10,MP0608,,
2024-03-10,MP0609,0.478,31.3
2024-03-10,MP0610,0.489,32.7
2024-03-10,MP0611,0.548,31.5
2024-03-10,MP0413,0.546,32.7
2024-03-10,MP0414,0.496,32.8
2024-03-10,MP0415,0.527,32.5
2024-03-10,MP0513,0.516,31.9
2024-03-10,MP0514,0.504,30.5
2024-03-10,MP0515,0.562,31.8
2024-03-10,MP0516,,
2024-03-10,MP0612,0.562,31.0
2024-03-10,MP0613,0.558,31.3
2024-03-10,MP0614,0.558,28.8
2024-03-17,MP0101,0.488,37.1
2024-03-17,MP0102,0.48,37.9
2024-03-17,MP0103,0.46,37.6
2024-03-17,MP0201,0.549,36.5
2024-03-17,MP0202,0.537,35.0
2024-03-17,MP0203,0.5,36.5
2024-03-17,MP0204,0.494,35.3
2024-03-17,MP0301,0.41,40.6
2024-03-17,MP0302,0.522,33.8
2024-03-17,MP0303,0.529,34.8
2024-03-17,MP0104,0.402,35.8
2024-03-17,MP0105,0.559,37.8
2024-03-17,MP0106,0.48,39.5
2024-03-17,MP0205,0.507,33.9
2024-03-17,MP0206,0.392,36.1
2024-03-17,MP0207,0.459,38.1
2024-03-17,MP0208,0.466,37.1
2024-03-17,MP0304,0.511,34.4
2024-03-17,MP0305,0.516,36.6
2024-03-17,MP0306,0.452,38.3
2024-03-17,MP0107,0.51,36.6
2024-03-17,MP0108,0.396,37.6
2024-03-17,MP0109,0.468,37.3
2024-03-17,MP0209,0.464,35.6
2024-03-17,MP0210,0.519,37.2
2024-03-17,MP0211,0.494,38.2
2024-03-17,MP0307,0.37,38.3
2024-03-17,MP0308,0.551,35.6
2024-03-17,MP0309,0.573,37.1
2024-03-17,MP0310,0.573,37.3
2024-03-17,MP0110,,
2024-03-17,MP0111,0.456,36.6
2024-03-17,MP0112,0.493,36.6
2024-03-17,MP0212,0.579,37.3
2024-03-17,MP0213,0.43,38.8
2024-03-17,MP0214,0.493,37.0
2024-03-17,MP0215,0.554,34.0
2024-03-17,MP0311,0.442,35.3
2024-03-17,MP0312,0.472,34.3
2024-03-17,MP0313,0.451,37.9
2024-03-17,MP0113,0.576,36.5
2024-03-17,MP0401,0.481,39.4
2024-03-17,MP0402,0.426,37.7
2024-03-17,MP0216,0.514,35.5
2024-03-17,MP0501,,
2024-03-17,MP0502,0.523,34.7
2024-03-17,MP0314,0.455,35.6
2024-03-17,MP0315,0.452,35.4
2024-03-17,MP0601,0.427,36.3
2024-03-17,MP0316,0.461,39.1
2024-03-17,MP0403,0.445,37.6
2024-03-17,MP0404,,
2024-03-17,MP0405,,
2024-03-17,MP0503,0.295,35.2
2024-03-17,MP0504,0.537,33.9
2024-03-17,MP0505,,
2024-03-17,MP0506,0.462,36.2
2024-03-17,MP0602,0.4,39.4
2024-03-17,MP0603,0.437,34.9
2024-03-17,MP0604,0.542,35.0
2024-03-17,MP0406,0.466,35.9
2024-03-17,MP0407,0.444,39.7
2024-03-17,MP0408,0.449,37.5
2024-03-17,MP0507,,
2024-03-17,MP0508,0.41,38.1
2024-03-17,MP0509,0.293,39.3
2024-03-17,MP0510,0.396,39.7
2024-03-17,MP0605,0.486,36.5
2024-03-17,MP0606,0.526,38.1
2024-03-17,MP0607,0.483,38.1
2024-03-17,MP0409,0.487,34.9
2024-03-17,MP0410,0.464,36.7
2024-03-17,MP0411,0.457,37.0
2024-03-17,MP0412,,
2024-03-17,MP0511,0.496,38.3
2024-03-17,MP0512,0.449,38.3
2024-03-17,MP0608,0.418,35.9
2024-03-17,MP0609,0.418,36.5
2024-03-17,MP0610,0.507,37.7
2024-03-17,MP0611,0.498,37.7
2024-03-17,MP0413,0.542,34.0
2024-03-17,MP0414,0.446,37.2
2024-03-17,MP0415,,
2024-03-17,MP0513,0.525,37.0
2024-03-17,MP0514,0.437,38.0
2024-03-17,MP0515,0.501,36.0
2024-03-17,MP0516,0.474,33.6
2024-03-17,MP0612,0.479,39.4
2024-03-17,MP0613,0.486,38.1
2024-03-17,MP0614,0.5,37.2
2024-03-24,MP0101,0.429,39.6
2024-03-24,MP0102,0.415,34.9
2024-03-24,MP0103,,
2024-03-24,MP0201,0.491,36.5
2024-03-24,MP0202,0.449,37.1
2024-03-24,MP0203,0.478,33.9
2024-03-24,MP0204,0.461,37.7
2024-03-24,MP0301,0.425,37.8
2024-03-24,MP0302,0.468,35.1
2024-03-24,MP0303,0.521,33.4
2024-03-24,MP0104,0.402,34.6
2024-03-24,MP0105,,
2024-03-24,MP0106,0.441,35.2
2024-03-24,MP0205,0.468,37.5
2024-03-24,MP0206,0.445,37.6
2024-03-24,MP0207,,
2024-03-24,MP0208,0.483,39.1
